text,tags
MHD Infotech_SDD_J45-01_Domestic purchase -V1.pdf,['SDD']
MHD Infotech_SDD_J45-02_Import purchase -V1.pdf,['SDD']
"MHD Infotech_SDD_J45-06-Procurement against Project ,Prod. Order ,Plant Maint.Order-V1.pdf",['SDD']
MHD LLC SAP Org. Structure_MM_Final.xls,"['Business Process Design', 'MM']"
MHD LLC-SDD-22Z-01 -Procurement of External Services-V2.pdf,['SDD']
MHD LLC-SDD-BMC-03-General Stock Scrapping Goods Issue to Cost Center- V1.pdf,['SDD']
MHD LLC-SDD-BMC-04-Block Material - Stock Transfer Unrestricted to Blocked-V1.pdf,['SDD']
MHD LLC-SDD-BMC-07-Two Step Stock Transfer-V1.pdf,['SDD']
MHD LLC-SDD-BML-01_Periodic Physical Inventory (Yearly)- Inventory Count and Adjustment-V1.pdf,['SDD']
MHD LLC-SDD-BNX-01-Consumables Purchasing-V2.pdf,['SDD']
MHD LLC-SDD-J45-04 _Asset Procurement_V2.pdf,['SDD']
"MHD LLC-SDD-J45-05_Blanket Order,Framework Order,Limit Order-V1.pdf",['SDD']
MHD LLC-SDD-SL4-01- Supplier Evaluation and Performance Monitoring_V2.pdf,['SDD']
MHD LLC-SDD-ZS3ZM3-01 Inter Company Stock Transfer Process (Company to Company)_V2.pdf,['SDD']
MHD LLC-SDD-ZS3ZM3-01 Intra Company Stock Transfer Process (Plant to Plant within Company)_V1.pdf,['SDD']
MHD LLC-SDD_BMC-05-Unblock Material-Stock Transfer Blocked to Unrestricted-V1.pdf,['SDD']
MHD LLC_BPD_ZPS02-02 Operative Projects_20.08.2020 V1.0.pdf,['Business Process Design']
MHD LLC_BPD_ZPS03-01 Project Cost Planning_20.08.2020 V1.0.pdf,['Business Process Design']
MHD LLC_BPD_ZPS04-01 Project Budgeting_20.08.2020 V1.0.pdf,['Business Process Design']
MHD LLC_BPD_ZPS05-01 Project Date Planning_20.08.2020 V1.0.pdf,['Business Process Design']
MHD LLC_BPD_ZPS06-01 Project Execution_20.08.2020 V1.0.pdf,['Business Process Design']
MHD LLC_BPD_ZPS07-01 Project Progress Analysis_20.08.2020 V1.0.pdf,['Business Process Design']
MHD LLC_BPD_ZPS07-02 Project Result Analysis_20.08.2020 V1.0.pdf,['Business Process Design']
MHD LLC_BPD_ZPS07-03 Project Settlement_18.08.2020 V1.0.pdf,['Business Process Design']
MHD LLC_PROJECTS_BPD_ZPS02-02 Operative Projects_18.08.2020 V1.0.docx,['Business Process Design']
MHD LLC_PROJECTS_BPD_ZPS03-01 Project Cost Planning_18.08.2020 V1.0.docx,['Business Process Design']
MHD LLC_PROJECTS_BPD_ZPS04-01 Project Budgeting_18.08.2020 V1.0.docx,['Business Process Design']
MHD LLC_PROJECTS_BPD_ZPS05-01 Project Date Planning_18.08.2020 V1.0.docx,['Business Process Design']
MHD LLC_PROJECTS_BPD_ZPS06-01 Project Execution_18.08.2020 V1.0.docx,['Business Process Design']
MHD LLC_PROJECTS_BPD_ZPS07-01 Project Progress Analysis_18.08.2020 V1.0.docx,['Business Process Design']
MHD LLC_PROJECTS_BPD_ZPS07-02 Project Result Analysis_18.08.2020 V1.0.docx,['Business Process Design']
MHD LLC_PROJECTS_BPD_ZPS07-03 Project Settlement_18.08.2020 V1.0.docx,['Business Process Design']
MHD LLC_SDD_1XF-01_Request for Quotation-V1.pdf,['SDD']
MHD LLC_SDD_22Z-02-Procurement of Services for Maintenance Order-V1.pdf,['SDD']
MHD LLC_SDD_BMC-01_Post Goods Receipt with Reference (PO)-V1.pdf,['SDD']
MHD LLC_SDD_BMC-06-One Step Stock Transfer-V1.pdf,['SDD']
MHD LLC_SDD_BMD-01 -Value Contract -V1.pdf,['SDD']
MHD LLC_SDD_BMD-02-Quantity Contract-V1.pdf,['SDD']
MHD LLC_SDD_BMK-01-Return to Supplier with Return Purchase Order -V1.pdf,['SDD']
MHD LLC_SDD_BMK-02-Return to Supplier with Return Movement-V1.pdf,['SDD']
MHD LLC_SDD_J45-01_Domestic purchase -V1.pdf,['SDD']
MHD LLC_SDD_J45-02_Import purchase -V1.pdf,['SDD']
"MHD LLC_SDD_J45-06-Procurement against Project ,Prod. Order ,Plant Maint.Order-V1.pdf",['SDD']
MHD LLC_SF_15S-01_Manage Over Time_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_15S-02_Manage Time Off in Lieu_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_1LY-01_Update Dependants Information for Father_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_1LY-02_Update Dependants Information for Mother_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_1LY-03_Update Dependants Information for Spouse_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_1LY-04_Update Dependants Information for Son_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_1LY-05_Update Dependants Information for Daughter_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_2OB-01_Manage Allowance Benefits_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_2OB-02_Manage Claim Benefits_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_2OY-01_Define Company structure for MHD LLC_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_2OY-02_Define Company structure for MHD Infotech LLC_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_2OY-03_Define Company structure for MHD Training LLC_V1.0.20200808.docx,['Training Material']
MHD LLC_SF_2OY-05_Define Company structure for for AVON LLC_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ0-01_Manage Hiring process_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ0-02_Manage Rehiring process_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ1-01_Manage Probation_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ1-02_Administer Off-Cycle Salary adjustment_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ1-03_Administer Lateral Move_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ1-04_Perform Implicit Position update_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ1-05_Manage Temporary employment_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ1-06_Change line manager only_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ1-07_Change Working Time_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ1-08_Manage Miscellaneous Job Information Changes_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ1-09_Manage Allowances Change_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ1-10_Manage Miscellaneous Compensation Information Changes_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ1-11_Manage One Time Payment_V1.0.20200808.docx,['General']
MHD LLC_SF_FJ1-12_Maintain Recurring Deductions_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ1-13_Maintain One Time Deductions_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ1-14_Maintain Alternative Cost Distribution_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ2-01_Manage Promotion with Pay change_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ2-02_Manage Promotion without Pay change_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ2-03_Manage Demotion with Pay change_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ2-04_Manage Demotion without Pay change_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ3-01_Manage End of Contract_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ3-02_Manage Early Retirement_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ3-03_Manage termination due to Death_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ3-04_Manage Dismissal_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ3-05_Manage Termination - No Show_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ3-06_Manage Termination - Probation Failed_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ3-07_Manage Normal Retirement_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ3-08_Manage Self-Termination_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ3-09_Manage Vol Resignation_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ5-01_Update Personal Information_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ5-02_Update Work permit information_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ5-03_Update Contact Information_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ5-04_Update Primary Emergency Contact_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ5-05_Update Address Information_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ7-01_Manage Annual Leave_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ7-02_Manage Sick Leave_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ7-03_Manage Authorized paid Leave_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ7-05_Manage Death Leave_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ7-06_Manage Compensatory Leave_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ7-07_Manage Emergency Leave_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ7-08_Manage Hajj Leave_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ7-10_Manage Marriage Leave_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ7-11_Manage Maternity Leave_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ7-14_Manage Study Leave_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FJ7-16_Manage Unauthorized Unpaid Leave_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FK1-01_Manage permanent Position_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SF_FK1-02_Manage temporary Position_V1.0.20200808.docx,['Business Process Design']
MHD LLC_SSD_BMY-01-Subcontracting-V1.pdf,['Business Process Design']
MHD Open Ticket V1.0 12072021.xlsx,['General']
MHD PS Fit Gap Workshop COAT (07.07.2020) Attendance sheet V1.0.pdf,['Workshop']
MHD PS Fit Gap Workshop COAT (07.07.2020) MOM V1.0.pdf,"['MoM', 'Workshop']"
MHD PS Fit Gap Workshop EED (09.07.2020) Attendance sheet V1.0.pdf,['Workshop']
MHD PS Fit Gap Workshop EED (09.07.2020) MOM V1.0.pdf,"['MoM', 'Workshop']"
MHD PS Fit Gap Workshop EPD (13.07.2020) Attendance sheet V1.0.pdf,['Workshop']
MHD PS Fit Gap Workshop EPD (13.07.2020) MOM V1.0.pdf,"['MoM', 'Workshop']"
MHD PS Fit Gap Workshop MHD Info (14.07.2020) Attendance sheet V1.0.pdf,['Workshop']
MHD PS Fit Gap Workshop MHD Info (14.07.2020) MOM V1.0.pdf,['MoM']
MHD PS Fit Gap Workshop Projects (14.07.2020) Attendance sheet V1.0.pdf,['General']
MHD PS Fit Gap Workshop Projects (14.07.2020) MOM V1.0.pdf,['MoM']
MHD PS Fit Gap Workshop SOS (06.07.2020) Attendance sheet V1.0.pdf,['General']
MHD PS Fit Gap Workshop SOS (06.07.2020) MOM V1.0.pdf,['MoM']
MHD Project Monthly Steering committee meeting - August 2020.msg,"['Meeting Assets', 'Email', 'MM']"
MHD Project-Cut-over Plan V1.1 07022021.xlsx,['Cut-Over Plan']
MHD Project-Cut-over Plan V1.3 24.03.2021 - Editable.xlsx,['Cut-Over Plan']
MHD Project-Cut-over Plan V1.3 24.03.2021.xlsx,['Cut-Over Plan']
MHD Project-Cut-over Plan V1.3 25.03.2021 - Editable.xlsx,['Cut-Over Plan']
MHD Projects Backlog including Delta Requirements and Gaps SD - V.Final.xlsx,['General']
MHD Projects SD Fit Gap Workshop (23.07.2020) MOM V1.0 20200723.docx,['MoM']
MHD RACI Chart V1.0 20062020.xls,['General']
MHD SAP CM - FRS- MDS-Custom_Process.docx,['FRS']
MHD SAP CM - FRS-Report -BILLING PLAN REPORT V1.0 20220423 .docx,['FRS']
MHD SAP CM - FRS-Report -STATUS UPDATE REPORT V1.0 20220522.docx,['FRS']
MHD SAP CM - FRS-Report -WARRANTY CLAIM REPORT V3.0 20220522.docx,['FRS']
MHD SAP FRS FICO1 V1.0.docx,"['FRS', 'FICO']"
MHD SAP FRS FICO2 V1.0.docx,"['FRS', 'FICO']"
MHD SAP FRS FICO3 V1.0.docx,"['FRS', 'FICO']"
MHD SAP FRS FICO4 V1.0.docx,"['FRS', 'FICO']"
MHD SAP FRS FICO5 V1.0.docx,"['FRS', 'FICO']"
MHD SAP FRS FICO6 V1.0.docx,"['FRS', 'FICO']"
MHD SAP FRS FICO7 V1.0.docx,"['FRS', 'FICO']"
MHD SAP FRS FICO8 V1.0.docx,"['FRS', 'FICO']"
MHD SOS BMC-01_Post Goods Receipt with Reference (PO)-V1.pdf,['General']
MHD SOS Backlog including Delta Requirements and Gaps SD - V.Final.xlsx,['General']
MHD SOS SD Fit Gap Workshop 1 (05.07.2020) MOM V1.0 20200705.docx,['MoM']
MHD SOS SD Fit Gap Workshop 2 (13.07.2020) MOM V1.0 20200713.docx,['MoM']
MHD SOS-SDD-22Z-01 -Procurement of External Services-V2.pdf,['SDD']
MHD SOS-SDD-BMC-02-Post Goods Receipt without Reference-V1.pdf,['SDD']
MHD SOS-SDD-BMC-03-General Stock Scrapping Goods Issue to Cost Center- V1.pdf,['SDD']
MHD SOS-SDD-BMC-04-Block Material - Stock Transfer Unrestricted to Blocked-V1.pdf,['SDD']
MHD SOS-SDD-BMC-07-Two Step Stock Transfer-V1.pdf,['SDD']
MHD SOS-SDD-BML-01_Periodic Physical Inventory (Yearly)- Inventory Count and Adjustment-V1.pdf,['SDD']
MHD SOS-SDD-BNX-01-Consumables Purchasing-V2.pdf,['SDD']
MHD SOS-SDD-J45-04 _Asset Procurement_V2.pdf,['SDD']
"MHD SOS-SDD-J45-05_Blanket Order,Framework Order,Limit Order-V1.pdf",['SDD']
MHD SOS-SDD-SL4-01- Supplier Evaluation and Performance Monitoring_V2.pdf,['SDD']
MHD SOS-SDD-ZS3ZM3-01 Inter Company Stock Transfer Process (Company to Company)_V2.pdf,['SDD']
MHD SOS-SDD_BMC-05-Unblock Material-Stock Transfer Blocked to Unrestricted-V1.pdf,['SDD']
MHD SOS_SDD_1XF-01_Business Process Design-Request for Quotation-V1.pdf,"['SDD', 'Business Process Design']"
MHD SOS_SDD_22Z-02-Procurement of Services for Maintenance Order-V1.pdf,['SDD']
MHD SOS_SDD_BMC-06-One Step Stock Transfer-V1.pdf,['SDD']
MHD SOS_SDD_BMK-01-Return to Supplier with Return Purchase Order -V1.pdf,['SDD']
MHD SOS_SDD_BMK-02-Return to Supplier with Return Movement-V1.pdf,['SDD']
MHD SOS_SDD_J45-01_Domestic purchase -V1.pdf,['SDD']
MHD SOS_SDD_J45-02_Import purchase -V1.pdf,['SDD']
"MHD SOS_SDD_J45-06-Procurement against Project ,Prod. Order ,Plant Maint.Order-V1.pdf",['SDD']
MHD SOS_SSD_BMY-01-Subcontracting-V1.pdf,['General']
MHD Sprint Burndown and Task Board documentV1.0 20200820.xlsx,['General']
MHD T&B Backlog including Delta Requirements and Gaps SD - V.Final.xlsx,['General']
MHD T&B SD Fit Gap Workshop (07.07.2020) MOM V1.0 20200707.docx,['MoM']
MHD Testing Strategy and Plan V1.1.20200601.pdf,['Testing Docs']
MHD Training Backlog including Delta Requirements and Gaps SD V.Final.xlsx,['Training Material']
MHD Training SD Fit Gap Workshop (12.07.2020) MOM V1.0 20200712.docx,"['MoM', 'Training Material']"
MHD Training Strategy and Plan 20200620.pdf,['Training Material']
MHD-CM Configuration Document.docx,['General']
MHD-USER MANUAL- AMC_Preventive Maintenance_Periodic Maintenance.pdf,['User Manual']
MHD-USER MANUAL- RELEASE FOR BILLING V1.docx,['User Manual']
MHD-USER MANUAL- RELEASE FOR BILLING V1.pdf,['User Manual']
MHD-USER MANUAL-ADD MULTIPLE EMPLOYEE TO SERVICE DOCUMENT V1.docx,['User Manual']
MHD-USER MANUAL-ADD MULTIPLE EMPLOYEE TO SERVICE DOCUMENT V1.pdf,['User Manual']
MHD-USER MANUAL-ADD PETTY CASH EXPENCE TO SERVICE DOCUMENT V1.docx,['User Manual']
MHD-USER MANUAL-ADD PETTY CASH EXPENCE TO SERVICE DOCUMENT V1.pdf,['User Manual']
MHD-USER MANUAL-APPOINTMENT CREATION V1.pdf,['User Manual']
MHD-USER MANUAL-BILLING DOCUMENT CREATION V1.docx,['User Manual']
MHD-USER MANUAL-BILLING DOCUMENT CREATION V1.pdf,['User Manual']
MHD-USER MANUAL-FSMA CONTRACT CREATION AND BILLING V1.pdf,['User Manual']
MHD-USER MANUAL-LEAD CREATION FROM APPOINTMENT V2.pdf,['User Manual']
MHD-USER MANUAL-LEAD CREATION V1.pdf,['User Manual']
MHD-USER MANUAL-MDS Advance billing V1.docx,['User Manual']
MHD-USER MANUAL-MDS Customer care  and Engineer Screen V1.docx,['User Manual']
MHD-USER MANUAL-MDS Status Update Report V1.docx,['User Manual']
MHD-USER MANUAL-MDS Warranty claim report V3.docx,['User Manual']
MHD-USER MANUAL-OPPORTUNITY CREATION FROM LEAD V1.pdf,['User Manual']
MHD-USER MANUAL-OPPORTUNITY CREATION V1.pdf,['User Manual']
MHD-USER MANUAL-SALES ORDER CREATION FROM OPPORTUNITY V1.pdf,['User Manual']
MHD-USER MANUAL-SALES QUOTATION CREATION FROM OPPORTUNITY V1.pdf,['User Manual']
MHD-USER MANUAL-SERVICE CONFIRMATION V1.docx,['User Manual']
MHD-USER MANUAL-SERVICE CONFIRMATION V1.pdf,['User Manual']
MHD-USER MANUAL-SERVICE CONTRACT FROM SERVICE ORDER QUOTATION V1.docx,['User Manual']
MHD-USER MANUAL-SERVICE CONTRACT FROM SERVICE ORDER QUOTATION V1.pdf,['User Manual']
MHD-USER MANUAL-SERVICE CONTRACT V1.docx,['User Manual']
MHD-USER MANUAL-SERVICE CONTRACT V1.pdf,['User Manual']
MHD-USER MANUAL-SERVICE ORDER FROM SERVICE CONTRACT V1.docx,['User Manual']
MHD-USER MANUAL-SERVICE ORDER FROM SERVICE CONTRACT V1.pdf,['User Manual']
MHD-USER MANUAL-SERVICE ORDER FROM SERVICE QUOTATIN V1.docx,['User Manual']
MHD-USER MANUAL-SERVICE ORDER FROM SERVICE QUOTATIN V1.pdf,['User Manual']
MHD-USER MANUAL-SERVICE ORDER FROM SERVICE REQUEST V1.docx,['User Manual']
MHD-USER MANUAL-SERVICE ORDER FROM SERVICE REQUEST V1.pdf,['User Manual']
MHD-USER MANUAL-SERVICE ORDER V1.docx,['User Manual']
MHD-USER MANUAL-SERVICE ORDER V1.pdf,['User Manual']
MHD-USER MANUAL-SERVICE QUOTATOIN CREATION V1.pdf,['User Manual']
MHD-USER MANUAL-SERVICE QUOTATOIN FROM SERVICE REQUEST V1.pdf,['User Manual']
MHD-USER MANUAL-SERVICE REQUEST CREATION V1.docx,['User Manual']
MHD-USER MANUAL-SERVICE REQUEST CREATION V1.pdf,['User Manual']
MHD_FICO_Roles Authorisation Register 20200811.xlsx,['FICO']
MHD_IT_SDD-2EQ-Sales of Services_V1.0_20200812.pdf,['SDD']
MHD_IT_SDD-31Q-Sales Order Processing for Sales Kits_V1.0_20200812.pdf,['SDD']
MHD_IT_SDD-BDN Sales of Non-Stock Item with Order-Specific Procurement_V1.020200806.pdf,['SDD']
MHD_IT_SDD-I91-01-Rate Contracts_V1.0 20200811.pdf,['SDD']
MHD_IT_SDD-I91-02-Value contracts_V1.0_20200811.pdf,['SDD']
MHD_IT_SDD-I91-03-Milestone Contracts_V1.0_20200812.pdf,['SDD']
MHD_IT_SDD-I91-04-Periodic Billing Contracts_V1.0_20200812.pdf,['SDD']
MHD_IT_SDD_1EZ-Credit Memo Processing_V1.0_20200811.pdf,['SDD']
MHD_IT_SDD_1F1-Debit Memo Processing_V1.0_20200811.pdf,['SDD']
MHD_IT_SDD_1IQ-Sales Inquiry_V1.0_20200811.pdf,['SDD']
MHD_IT_SDD_BD9-01-Sales for authorized customers (Credit Sales)_V1.0_20200811.pdf,['SDD']
MHD_IT_SDD_BD9-02-Cash sales to unauthorized customers_V1.0_20200811.pdf,['SDD']
MHD_IT_SDD_BD9-03-Counter Sales_V1.0_20200811.pdf,['SDD']
MHD_IT_SDD_BD9-04-Scrap Sales_V1.0_20200811.pdf,['SDD']
MHD_IT_SDD_BDA-Free Goods Sales_V1.0_20200811.pdf,['SDD']
MHD_IT_SDD_BDD-Customer returns_V1.0_20200811.pdf,['SDD']
MHD_IT_SDD_BDG-Sales Quotation_V1.0_20200811.pdf,['SDD']
MHD_IT_SDD_BDQ-Invoice corrrection with debit memo_V1.0_20200811.pdf,['SDD']
MHD_IT_SDD_BKL-Invoice corrrection with credit memo_V1.0_20200811.pdf,['SDD']
MHD_LLC-SDD-1B6 Sales Rebate Processing_V1.0 20200806.docx,['SDD']
MHD_LLC-SDD-1EZ Credit Memo Processing_V1.0 20200807.docx,['SDD']
MHD_LLC-SDD-1F1-Debit Memo Processing_V1.0 20200807.docx,['SDD']
MHD_LLC-SDD-1IQ Sales Inquiry_V1.0 20200806.docx,['SDD']
MHD_LLC-SDD-1IU Customer Consignment_V1.0 20200806.docx,['SDD']
MHD_LLC-SDD-2EQ Sales of Services_V1.0 20200806.docx,['SDD']
MHD_LLC-SDD-31Q Sales Order Processing for Sales Kits_V1.0 20200806.docx,['SDD']
MHD_LLC-SDD-BD3 Sales Processing using Third-Party with Shipping Notification_V1.020200806.docx,['SDD']
MHD_LLC-SDD-BD9-01 Sales for authorized customers (Credit Sales)__V1.0 20200806.docx,['SDD']
MHD_LLC-SDD-BD9-02 Cash sales to unauthorized customers_V1.0 20200806.docx,['SDD']
